logg,log(teff),mWD,tcool(gyr),R(Rsun),core,log(L),TpreWD(gyr),Mzams,Mbol,Gaia_G_mag,Gaia_BP_mag,Gaia_RP_mag,SDSS_u_mag,SDSS_g_mag,SDSS_r_mag,SDSS_i_mag,SDSS_z_mag,PS1_g_mag,PS1_r_mag,PS1_i_mag,PS1_z_mag,PS1_y_mag,U,B,V,R,I,J,H,K,FUV,NUV,teff,Gaia_G,Gaia_BP,Gaia_RP,SDSS_u,SDSS_g,SDSS_r,SDSS_i,SDSS_z,PS1_g,PS1_r,PS1_i,PS1_z,PS1_y
9.0,4.5,1.178,0.13045,0.005695,ONe,-1.536,0.0,0.0,8.58,11.6628,11.5102,11.9592,11.1213,11.4337,11.91,12.2584,12.6201,11.4818,11.9138,12.2844,12.5693,12.7789,10.3343,11.4792,11.6778,11.8196,11.9873,12.3893,12.506,12.6088,9.8089,10.3795,31622.776601683792,26049390.279240478,49086723.92306379,9884740.367178002,63155039.801775634,70026125.11028092,20819582.25782221,8436319.175978014,3649842.376055251,62216130.149370246,20555805.27947959,8083583.645174194,4109548.395398899,2670666.330145291
9.0,4.48,1.177,0.15251,0.005694,ONe,-1.616,0.0,0.0,8.7804,11.7577,11.61,12.0441,11.2403,11.5357,11.9977,12.3405,12.7007,11.5802,12.0008,12.3665,12.6506,12.8588,10.4533,11.5869,11.7648,11.9059,12.0686,12.4671,12.5788,12.6809,9.9379,10.5071,30199.51720402019,23877568.174369536,44791600.31534445,9144454.383782668,56618784.8587047,63769443.433687784,19210759.823615953,7824661.0447547035,3389898.0754722683,56845426.0282247,18979598.730379622,7497499.884845051,3814403.484149157,2482059.3524307394
9.0,4.46,1.177,0.17708,0.005692,ONe,-1.696,0.0,0.0,8.9808,11.8646,11.7224,12.141,11.3849,11.645,12.0976,12.4377,12.7953,11.6864,12.1015,12.4635,12.7453,12.9513,10.5968,11.7028,11.8665,12.0063,12.1653,12.5537,12.6611,12.7609,10.1047,10.6694,28840.31503126606,21653855.609141488,40414919.864026845,8369566.04201089,49593605.97304118,57702917.15793799,17534350.566344853,7159631.6016450785,3109222.3666443466,51584671.40800423,17310601.90985044,6861540.175590764,3498257.4944789303,2280958.0873679635
9.0,4.44,1.177,0.20577,0.005691,ONe,-1.776,0.0,0.0,9.1812,11.9659,11.8302,12.2305,11.5211,11.7541,12.1913,12.5255,12.8796,11.7912,12.1948,12.5511,12.8302,13.0347,10.7321,11.8184,11.9608,12.0984,12.2516,12.628,12.7346,12.8305,10.2649,10.8235,27542.28703338169,19731851.94442109,36607859.301169075,7710020.845042263,43762114.570188425,52204793.351036906,16090231.655963505,6605767.5597142195,2877957.62307977,46854712.787111886,15890764.104194777,6331902.5478898045,3236267.298364986,2113050.696414521
9.0,4.42,1.176,0.24084,0.00569,ONe,-1.857,0.0,0.0,9.382,12.064,11.9349,12.3154,11.6541,11.8597,12.2815,12.6093,12.9592,11.8932,12.2845,12.6346,12.9109,13.1132,10.8644,11.9309,12.0522,12.1868,12.3336,12.6989,12.8012,12.8928,10.4338,10.9812,26302.679918953814,18033519.199384503,33254235.80536218,7132605.278692367,38730306.7980312,47383050.76506693,14812724.149293775,6117245.727882884,2675451.1960032242,42668356.840010576,14635832.113974713,5865254.489272896,3005502.0134572294,1966357.8451343167
9.0,4.4,1.175,0.27947,0.005688,ONe,-1.937,0.0,0.0,9.5829,12.1528,12.0301,12.3913,11.7764,11.9556,12.3627,12.6837,13.0309,11.9861,12.3657,12.7097,12.9828,13.1829,10.9864,12.033,12.1349,12.266,12.4068,12.7708,12.8601,12.9581,10.6053,11.1312,25118.864315095823,16628988.918470364,30484026.422326293,6655697.08400325,34628708.50042618,43407860.10271801,13754990.430653203,5716119.29187682,2506238.4619092075,39196859.82660656,13590729.743115233,5477119.518338237,2814896.172974862,1845388.9363715025
9.0,4.38,1.174,0.32097,0.005686,ONe,-2.017,0.0,0.0,9.7836,12.246,12.1281,12.4728,11.9143,12.0511,12.4499,12.7668,13.1098,12.0801,12.4529,12.7928,13.0618,13.2588,11.1223,12.1342,12.2269,12.3529,12.4888,12.8337,12.9256,13.0197,10.8108,11.3065,23988.329190194898,15271838.00406169,27872620.013760258,6178727.083930301,30519805.340279788,39780830.12305605,12702399.202145815,5298668.484846585,2332211.0855336627,35971350.28388523,12550708.451298349,5077122.974112754,2619195.0743163596,1722000.91268253
9.0,4.36,1.173,0.36647,0.005685,ONe,-2.098,0.0,0.0,9.9842,12.3315,12.2202,12.5462,12.0378,12.1437,12.5286,12.8389,13.1776,12.1692,12.5306,12.8649,13.1307,13.3256,11.2448,12.2333,12.3067,12.4295,12.5588,12.8924,12.9807,13.0715,10.9943,11.4611,22908.676527677748,14120305.119443748,25614776.26159606,5776859.237618733,27247993.81009283,36541520.47257716,11818395.786473142,4959975.383354523,2191798.513144727,33148929.89806899,11688021.823867453,4752591.154151433,2459011.829496617,1619817.7361839388
9.0,4.34,1.173,0.42409,0.005684,ONe,-2.178,0.0,0.0,10.1847,12.4155,12.3106,12.6178,12.16,12.2352,12.6054,12.9103,13.2449,12.2576,12.6074,12.9353,13.198,13.3909,11.366,12.3312,12.3864,12.505,12.6281,12.9555,13.0354,13.1243,11.1816,11.6171,21877.616239495517,13073650.804366734,23576718.942853257,5410091.183699706,24356076.614220094,33600010.54463371,11015173.180587925,4645926.347649523,2060788.525454537,30567668.35159392,10893659.922588577,4455775.024649761,2312029.7471654527,1525804.7040770212
9.0,4.32,1.172,0.49013,0.005682,ONe,-2.258,0.0,0.0,10.3853,12.4984,12.4003,12.6887,12.2827,12.325,12.6813,12.9793,13.3109,12.3443,12.6833,13.0042,13.2649,13.454,11.4877,12.4278,12.4643,12.5791,12.6961,13.0129,13.0879,13.1744,11.3721,11.7736,20892.96130854041,12121114.69067777,21722461.994348936,5071661.559814921,21768725.911807705,30954592.66248174,10278672.038654942,4362927.5410676105,1940613.763654634,28241515.131109793,10165283.45121763,4184744.378244509,2175399.8650990697,1440670.3866666392
9.0,4.3,1.172,0.56086,0.005681,ONe,-2.338,0.0,0.0,10.5858,12.5799,12.4893,12.7576,12.4054,12.4154,12.7558,13.0478,13.375,12.4309,12.7578,13.0728,13.3298,13.5172,11.6087,12.5242,12.5406,12.6526,12.7628,13.0693,13.1398,13.2245,11.5617,11.9285,19952.62314968879,11248521.449167537,20019901.034330502,4761492.9417570215,19449385.81502616,28491674.466459695,9600412.4059701,4097612.44898857,1830003.782859161,26085602.53800007,9494506.001189912,3929902.853525526,2049896.7055935543,1359682.5047639364
9.0,4.28,1.171,0.63523,0.005679,ONe,-2.418,0.0,0.0,10.7862,12.6588,12.5752,12.8224,12.5173,12.5066,12.8259,13.109,13.4332,12.5165,12.8271,13.1332,13.388,13.5748,11.721,12.623,12.6114,12.7201,12.823,13.1222,13.1867,13.2702,11.7403,12.07,19054.607179632483,10467459.325319437,18510057.483142916,4488786.877408287,17557057.547413383,26214634.978502788,9006493.307962753,3875758.6212052414,1735712.6500657238,24124966.219721567,8913704.128841745,3719869.086570182,1944275.5673804057,1290337.5940257546
9.0,4.26,1.171,0.71361,0.005678,ONe,-2.499,0.0,0.0,10.9866,12.7427,12.6656,12.8943,12.6521,12.5941,12.9037,13.1814,13.5014,12.6022,12.9047,13.2062,13.4572,13.6414,11.8543,12.7177,12.6923,12.7965,12.8942,13.1734,13.2418,13.3202,11.9591,12.2455,18197.008586099826,9692465.034390831,17037298.341979463,4202637.651597905,15512603.553625101,24193392.754618563,8386653.3343015285,3627017.7649213844,1630612.5841833714,22301787.57810371,8301779.144885846,3479209.7924167244,1824865.1594554717,1213993.3607801376
9.0,4.24,1.17,0.79602,0.005677,ONe,-2.579,0.0,0.0,11.1869,12.8218,12.7528,12.9589,12.7699,12.6862,12.9749,13.2445,13.56,12.6897,12.9759,13.2685,13.516,13.698,11.9714,12.8161,12.7654,12.8659,12.9545,13.2329,13.2865,13.3625,12.1576,12.3993,17378.00828749376,9014615.985333458,15728007.818408748,3961274.470126126,13922514.586121356,22233598.75334778,7857089.126663311,3423439.605380045,1545481.381919605,20582241.17639391,7777574.206442975,3286348.4148096493,1729273.8238918358,1152734.521964876
9.0,4.22,1.17,0.88239,0.005675,ONe,-2.659,0.0,0.0,11.3872,12.9004,12.8389,13.0216,12.8862,12.7764,13.0457,13.3058,13.6159,12.7756,13.0467,13.3298,13.5725,13.7519,12.0862,12.913,12.8399,12.9341,13.0135,13.2761,13.3287,13.4045,12.3727,12.5607,16595.869074375598,8390991.624760779,14539175.306448,3741631.315299504,12517100.473320818,20475561.511269376,7366271.747911236,3237790.3726374283,1468959.5408446605,19029996.9878362,7291723.973167375,3108133.4812745233,1642743.7528912646,1097679.0015158635
9.0,4.2,1.17,0.97311,0.005674,ONe,-2.739,0.0,0.0,11.5874,12.9768,12.9239,13.0776,12.9854,12.8663,13.1154,13.3628,13.6572,12.8631,13.1164,13.3868,13.621,13.768,12.185,13.0071,12.9162,13.0006,13.0672,13.2796,13.3634,13.42,12.6113,12.7169,15848.93192461114,7823594.927212361,13449088.20560804,3554790.9064247203,11428173.025409866,18855102.136079624,6910680.345981012,3073277.6399196745,1414630.1276894668,17562720.43948882,6840743.224545778,2950208.6393893757,1571530.78575822,1081903.2492214397
9.0,4.18,1.169,1.0685,0.005674,ONe,-2.819,0.0,0.0,11.7877,13.0528,13.0076,13.1373,13.0969,12.9523,13.1854,13.4234,13.7109,12.9473,13.186,13.4474,13.6755,13.8188,12.2944,13.0969,12.9937,13.0681,13.1245,13.3249,13.4026,13.4565,12.8818,12.8937,15135.612484362071,7294681.868220395,12451246.81191536,3364604.802780299,10312805.026872493,17419227.422627304,6479191.334401187,2906442.906500015,1346365.2786428288,16252186.16240098,6415984.247056417,2790054.781016302,1494592.825292861,1032448.5652483538
9.0,4.16,1.169,1.16968,0.005673,ONe,-2.899,0.0,0.0,11.9879,13.1277,13.0902,13.1972,13.2094,13.0375,13.2553,13.4838,13.7647,13.0305,13.2563,13.5077,13.7303,13.8694,12.4056,13.1859,13.0702,13.1359,13.1825,13.37,13.4425,13.4938,13.1898,13.0768,14454.39770745928,6810820.777006619,11543192.48587428,3185129.9537684554,9301005.536200114,16110239.063634722,6077345.136206425,2750140.564727518,1281728.3750999807,15058609.945067978,6015841.4920620555,2640254.711293685,1421529.8671944535,985783.4459793519
9.0,4.14,1.169,1.27604,0.005672,ONe,-2.979,0.0,0.0,12.1881,13.1797,13.1491,13.2324,13.2628,13.1036,13.3022,13.5179,13.7931,13.0956,13.3022,13.5401,13.7583,13.8992,12.4588,13.2512,13.1261,13.1796,13.2133,13.3939,13.4605,13.5111,13.6769,13.2275,13803.842646028837,6494602.494322317,10937525.044697905,3084610.120019667,8857741.984641619,15164046.511866232,5822466.838019445,2666048.3100180915,1249076.7416443063,14187242.983755158,5768853.464752393,2563533.216092779,1385827.2976262816,959432.9813898787
9.0,4.12,1.169,1.38876,0.005671,ONe,-3.059,0.0,0.0,12.3883,13.2668,13.2442,13.3026,13.397,13.1993,13.3833,13.5901,13.8572,13.1893,13.3843,13.6131,13.824,13.9581,12.591,13.3518,13.2162,13.2585,13.2832,13.4477,13.5081,13.5556,14.0876,13.4296,13182.567385564074,5996056.614303328,10023795.78660327,2892500.407905136,7830620.471673149,13889552.626624683,5405304.613627184,2495405.710217237,1177883.3191155903,13018806.03904861,5350602.120351341,2397684.848103262,1304915.1144604941,909091.9109135965
9.0,4.1,1.169,1.50924,0.00567,ONe,-3.139,0.0,0.0,12.5885,13.3578,13.3457,13.3714,13.5098,13.3078,13.4685,13.6588,13.9172,13.2962,13.4685,13.6812,13.8846,14.0159,12.7024,13.4612,13.313,13.3396,13.3479,13.4977,13.5482,13.5934,14.6103,13.6325,12589.254117941662,5515931.974217588,9132409.707985485,2715855.1656552674,7060400.746975359,12573072.922085978,4999117.565038897,2343226.883657635,1114950.1447564,11802237.055919813,4953085.605823569,2252709.9412293024,1234512.3480193801,862265.4211339459
9.0,4.08,1.168,1.63752,0.00567,ONe,-3.219,0.0,0.0,12.7887,13.4623,13.4608,13.4535,13.6415,13.4282,13.5665,13.7416,13.9891,13.4152,13.5666,13.7646,13.9572,14.0859,12.8334,13.5843,13.423,13.4338,13.4259,13.5575,13.5953,13.6393,15.1899,13.847,12022.644346174131,5009782.84837655,8213823.8898963295,2518063.081364879,6253877.242610077,11253339.841717195,4567655.59431305,2171172.5586807444,1043507.1958754126,10577044.547679737,4525179.740581594,2086148.7674135626,1154663.5018062007,808427.2987411309
9.0,4.06,1.168,1.76588,0.005669,ONe,-3.3,0.0,0.0,12.9888,13.5751,13.5826,13.5471,13.8131,13.5511,13.674,13.839,14.0755,13.5361,13.674,13.861,14.0455,14.1646,13.0012,13.7119,13.5416,13.5388,13.5188,13.633,13.6572,13.6972,15.7174,14.0858,11481.536214968817,4517020.9555256255,7344776.601596703,2310892.8531994047,5341491.677046823,10052512.879725961,4138534.2531561945,1985580.7106693224,964025.789048969,9465804.645555096,4100426.5596534843,1909582.7347637264,1064850.5071215413,752166.8240811434
9.0,4.04,1.168,1.90481,0.005669,ONe,-3.38,0.0,0.0,13.1889,13.6995,13.7184,13.6484,13.9673,13.6922,13.7944,13.9423,14.1653,13.6764,13.7944,13.9643,14.1363,14.2513,13.1534,13.8539,13.6755,13.654,13.6158,13.706,13.713,13.751,16.447,14.324,10964.78196143185,4028024.5178475813,6481247.270649485,2105037.366796054,4634283.051921968,8827437.232862888,3704132.846914801,1805375.5024878886,887500.5932835483,8318356.65890901,3670025.1289187884,1736274.8695086446,979419.2645420029,694439.1135350681
9.0,4.02,1.168,2.05475,0.005668,ONe,-3.46,0.0,0.0,13.389,13.8358,13.8664,13.7599,14.131,13.8451,13.9256,14.056,14.264,13.8282,13.9256,14.077,14.237,14.347,13.316,14.0069,13.8218,13.7813,13.7236,13.7877,13.7739,13.8089,17.1973,14.5791,10471.285480508985,3554064.7534629707,5657334.027663702,1900260.0596456437,3987087.684814248,7670574.088361107,3283672.1145375436,1626450.2214605408,810665.8584129234,7235536.990510034,3253436.006087141,1565639.2854838544,892980.2894023003,636073.6500003361
9.0,4.0,1.168,2.21597,0.005668,ONe,-3.54,0.0,0.0,13.5891,13.98,14.022,13.878,14.304,14.007,14.065,14.178,14.37,13.99,14.065,14.199,14.344,14.449,13.487,14.17,13.978,13.917,13.839,13.874,13.837,13.869,17.898,14.851,10000.0,3112041.18749639,4901983.235723584,1704405.9447310863,3399818.9234735277,6607967.054476865,2888017.2629841245,1453586.1488978455,735261.5964668498,6233769.907201451,2861424.3511085236,1399238.3840103052,809173.9126389669,579038.4521779615
9.0,3.98,1.168,2.38864,0.005667,ONe,-3.62,0.0,0.0,13.7892,14.1352,14.1906,14.0072,14.467,14.1836,14.2182,14.3092,14.4849,14.1664,14.2174,14.3298,14.4597,14.5601,13.649,14.345,14.1474,14.064,13.9619,13.9657,13.9021,13.9321,18.6515,15.1346,9549.92586021436,2698476.212604762,4198412.240444041,1513722.61091176,2926907.818252832,5617992.135560278,2508840.447474546,1288587.855140279,661660.3963498076,5300831.825489468,2487571.237259068,1240866.2375434877,727637.596681109,522902.4332078244
9.0,3.96,1.168,2.57255,0.005667,ONe,-3.7,0.0,0.0,13.9893,14.2841,14.3538,14.1303,14.6571,14.3534,14.3616,14.4359,14.5962,14.3349,14.3616,14.4558,14.5727,14.6661,13.8366,14.5164,14.3078,14.2035,14.0827,14.0549,13.9665,13.993,19.3322,15.4434,9120.108393559096,2352656.887287773,3612476.907226202,1351469.65304791,2456795.7079862333,4804643.0348089235,2198432.029390117,1146658.3391442169,597193.5943798064,4538831.141930438,2178188.8300258378,1104905.0743363502,655715.0183379983,474264.54913184524
9.0,3.94,1.168,2.76747,0.005667,ONe,-3.78,0.0,0.0,14.1894,14.4351,14.5196,14.2544,14.8537,14.5265,14.5068,14.5635,14.7078,14.5062,14.5068,14.5832,14.6861,14.7723,14.0306,14.6934,14.4701,14.3442,14.2037,14.1435,14.0326,14.0521,20.0592,15.7703,8709.635899560806,2047192.086307934,3100880.854020652,1205497.455858072,2049882.862833085,4096577.0430330187,1923238.0504836487,1019515.9717526014,538858.9999072694,3876359.3085982604,1905528.8419384523,982573.3214066292,590683.8960589413,430071.4990754039
9.0,3.92,1.167,2.97299,0.005666,ONe,-3.86,0.0,0.0,14.3895,14.5882,14.6878,14.3798,15.0446,14.7039,14.6548,14.6908,14.8185,14.6802,14.6548,14.7091,14.7992,14.8783,14.2189,14.8726,14.6333,14.4868,14.3239,14.2316,14.0949,14.1097,21.0316,16.1389,8317.63771102671,1778573.7528927333,2656796.952675238,1074384.1261347942,1719975.773056045,3480281.811489721,1678751.1673125715,907041.8360316654,486797.59691514244,3303522.8180369115,1663293.1981288085,875302.6695654013,532437.230384214,390206.004135938
9.0,3.9,1.167,3.18917,0.005666,ONe,-3.94,0.0,0.0,14.5896,14.7417,14.8604,14.5054,15.2622,14.8848,14.8023,14.8186,14.9304,14.8576,14.802,14.8366,14.9136,14.9834,14.434,15.0605,14.7973,14.6283,14.4447,14.3187,14.1611,14.1676,21.917,16.5333,7943.282347242814,1544087.3996508876,2266305.039227974,957016.8471211232,1407609.9550527302,2946146.995666723,1465501.7037119977,806319.7893690007,439125.26578472374,2805545.464301012,1452408.5990891922,778320.112241598,479190.7384790256,354204.39662044664
9.0,3.88,1.167,3.41562,0.005666,ONe,-4.02,0.0,0.0,14.7896,14.8942,15.0311,14.628,15.4784,15.0653,14.9486,14.9437,15.0405,15.0353,14.9476,14.9617,15.0248,15.0878,14.6475,15.2479,14.9591,14.7689,14.5634,14.4043,14.2241,14.2245,23.0158,17.0245,7585.775750291836,1341750.8496562103,1936593.0300416842,854829.6612111633,1153459.4451820469,2494907.2889549118,1280755.789304725,718567.0831888585,396778.768966389,2381975.6135726767,1270131.8644184482,693614.6429921312,432542.1311239681,321731.7695601091
9.0,3.86,1.167,3.65283,0.005665,ONe,-4.1,0.0,0.0,14.9897,15.0548,15.2141,14.7583,15.7233,15.2593,15.1027,15.0763,15.1561,15.2232,15.1007,15.0943,15.1421,15.196,14.8882,15.4505,15.1309,14.9166,14.6892,14.4937,14.2913,14.2842,23.9492,17.516,7244.359600749898,1157671.097885505,1636785.150941599,758425.4449773428,920864.3106219105,2087409.8275318204,1111679.6088740313,636180.9066377113,356830.31030595663,2004151.8450859957,1103474.047506201,614089.3491498167,388384.35537170456,291317.9596861591
9.0,3.84,1.167,3.90007,0.005665,ONe,-4.18,0.0,0.0,15.1898,15.2141,15.3946,14.8859,15.9785,15.4516,15.2545,15.2072,15.2693,15.4103,15.2528,15.2239,15.2586,15.3037,15.1386,15.6532,15.2997,15.0631,14.8126,14.5828,14.3579,14.3422,24.866,18.229,6918.309709189362,999689.6388485787,1386090.7855391046,674330.642478086,727973.6196485531,1748588.9266761742,966628.5977884142,563924.0683352199,321500.56288860954,1686904.9898733185,959228.6098175418,544993.8041831423,348868.47565697326,263807.5736879221
9.0,3.82,1.167,4.15751,0.005665,ONe,-4.26,0.0,0.0,15.3899,15.3779,15.5828,15.0192,16.261,15.6514,15.4115,15.3423,15.3879,15.6045,15.4095,15.3583,15.379,15.415,15.4144,15.8656,15.4749,15.2142,14.9409,14.6744,14.4277,14.4038,25.7028,19.0735,6606.934480075957,859696.5639453166,1165498.385970397,596420.9567007906,561197.3887744602,1454680.8571983827,836487.8546651807,497944.1456463176,288231.6962839535,1410621.9028069717,830313.5465550909,481539.10915773746,312249.4827603701,238104.3115538318
9.0,3.8,1.167,4.43388,0.005664,ONe,-4.34,0.0,0.0,15.59,15.549,15.7807,15.1572,16.5835,15.8623,15.5746,15.4844,15.5118,15.808,15.5726,15.5004,15.5055,15.5312,15.7271,16.091,15.6578,15.3716,15.0759,14.771,14.5021,14.4723,26.5206,20.0104,6309.57344480193,734612.865450994,971639.1725184391,525419.5571875231,417127.65183666244,1198287.5934155076,720067.1170589074,437012.6110377521,257237.9717699143,1169941.0027953791,714752.1370315583,422614.9965809368,278006.57458127086,214013.21865873286
9.0,3.78,1.167,4.76943,0.005664,ONe,-4.42,0.0,0.0,15.7901,15.7306,15.9919,15.3027,16.9582,16.0878,15.7474,15.6343,15.642,16.0246,15.7454,15.6484,15.6387,15.6536,16.0887,16.3348,15.8517,15.5379,15.217,14.8732,14.5847,14.5499,27.3644,20.9567,6025.595860743575,621467.6546706734,799880.3269740734,459521.9213268264,295385.3693867032,973556.2805834153,614119.628693635,380657.1307684,228168.17917693115,958349.5911543132,609586.6713017669,368760.9320729236,245909.36405202045,191196.79088353927
9.0,3.76,1.167,5.2007,0.005663,ONe,-4.5,0.0,0.0,15.9902,15.9205,16.2169,15.4551,17.39,16.3317,15.9287,15.7901,15.7774,16.2579,15.9267,15.8041,15.7763,15.7815,16.5033,16.6013,16.0573,15.7118,15.3642,14.9868,14.6818,14.6488,28.2508,21.8579,5754.399373371566,521929.5622080726,650396.7786496639,399484.19354218355,198528.26481107084,777954.9149830308,519859.9309592834,329888.62128636637,201487.65517959083,773316.5914288622,516022.7259479599,319608.46265653905,216714.73083224834,170009.80324870246
9.0,3.74,1.167,5.65908,0.005663,ONe,-4.58,0.0,0.0,16.1904,16.1256,16.4595,15.6198,17.8347,16.5981,16.1274,15.9578,15.9225,16.5128,16.1244,15.9718,15.9245,15.9173,16.9323,16.8917,16.281,15.9013,15.5227,15.1003,14.7904,14.7606,29.1677,22.6711,5495.408738576249,432087.6924600367,520161.71203972056,343257.1562355582,131808.17496078197,608687.5641405093,432918.6991347796,282674.95770560246,176282.1922531141,611501.2202706307,430119.1992765475,273866.0955067161,189063.8218714732,150021.65934492275
9.0,3.72,1.166,6.06285,0.005662,ONe,-4.66,0.0,0.0,16.3904,16.3198,16.6981,15.7695,18.352,16.8654,16.3148,16.1125,16.0544,16.7663,16.3108,16.1255,16.0594,16.0423,17.4259,17.1906,16.496,16.0787,15.6665,15.2105,14.9509,14.9607,30.33,23.8514,5248.074602497728,361447.5533039063,417687.7849710707,299152.74578331126,81879.60519954204,476022.87406608457,364417.9309205612,245222.73341501935,156171.51953727528,484340.42800360057,362395.0206850299,237799.89763040302,167032.82486559908,133754.17838358445
9.0,3.7,1.166,6.3956,0.005662,ONe,-4.74,0.0,0.0,16.5905,16.4865,16.9046,15.8994,18.7899,17.1039,16.4768,16.2443,16.1682,16.9907,16.4728,16.2564,16.1751,16.1514,17.8496,17.4594,16.6845,16.2313,15.7907,15.3347,15.2556,15.4827,39.3505,24.8231,5011.872336272725,310002.56644786405,345343.8885034986,265419.6018623255,54703.5788519262,382144.6836720293,313906.0875213377,217190.45196023732,140631.24966588238,393904.299517651,312163.57217408426,210790.80544899512,150148.78628997205,120967.12471145508
